POP2010,OHU2010,MedianFamilyIncome,lapop20,lalowi20,lasnap20,TractLOWI,TractSNAP,lapop20_share,lalowi20_share,lasnap20_share
73442,27754,485175,0.0,0.0,0.0,7568,855,0.0,0.0,0.0
744344,300422,11618443,0.0,0.0,0.0,225805,42303,0.0,0.0,0.0
50219,20272,852976,0.0,0.0,0.0,19835,3812,0.0,0.0,0.0
1339532,448528,33095593,0.0,0.0,0.0,213378,22275,0.0,0.0,0.0
1585873,763846,33262150,0.0,0.0,0.0,518954,102202,0.0,0.0,0.0
216469,90556,3552854,0.0,0.0,0.0,65020,12828,0.0,0.0,0.0
234878,93028,3753364,0.0,0.0,0.0,73680,14953,0.0,0.0,0.0
467026,187686,9331972,0.0,0.0,0.0,138102,25784,0.0,0.0,0.0
107931,43019,1715841,0.0,0.0,0.0,28752,4300,0.0,0.0,0.0
372813,125925,6495242,0.0,0.0,0.0,96980,13501,0.0,0.0,0.0
42883,16119,577754,0.0,0.0,0.0,13959,2722,0.0,0.0,0.0
122109,46400,1693163,0.0,0.0,0.0,43247,7435,0.0,0.0,0.0
62259,24620,993809,0.0,0.0,0.0,21126,2741,0.0,0.0,0.0
99710,35041,2126767,0.0,0.0,0.0,15354,1312,0.0,0.0,0.0
2230722,780117,44805374,0.0,0.0,0.0,795773,111533,0.0,0.0,0.0
159429,64702,2986370,0.0,0.0,0.0,42081,7964,0.0,0.0,0.0
468730,165516,9362945,0.0,0.0,0.0,119068,20276,0.0,0.0,0.0
311687,99242,6444778,0.0,0.0,0.0,87383,10107,0.0,0.0,0.0
219607,88296,4258161,0.0,0.0,0.0,40791,6876,0.0,0.0,0.0
154727,62886,2998361,0.0,0.0,0.0,42812,7488,0.0,0.0,0.0
32749,13166,464470,0.0,0.0,0.0,9227,1535,0.0,0.0,0.0
18343,7530,302238,0.0,0.0,0.0,5658,885,0.0,0.0,0.0
35251,13393,641068,0.0,0.0,0.0,11150,1477,0.0,0.0,0.0
111944,41605,1474420,0.11043277,0.046254563,0.012664498,39407,6777,9.865001250625313e-05,4.1319376652612015e-05,0.0001868746938173233
98990,40344,1749251,0.0,0.0,0.0,35368,5588,0.0,0.0,0.0
1493350,499922,33948202,0.0,0.0,0.0,271025,31017,0.0,0.0,0.0
77547,30139,1395484,0.0,0.0,0.0,27432,4147,0.0,0.0,0.0
51125,20350,688196,0.0,0.0,0.0,15246,2567,0.0,0.0,0.0
101564,38967,1945113,0.0,0.0,0.0,30906,3997,0.0,0.0,0.0
182493,71049,3536470,0.0,0.0,0.0,50960,8226,0.0,0.0,0.0
65707,27990,1250734,0.0,0.0,0.0,17636,3243,0.0,0.0,0.0
63216,24142,1080615,0.0,0.0,0.0,19681,3435,0.0,0.0,0.0
93772,36585,1403016,0.0,0.0,0.0,27197,4199,0.0,0.0,0.0
949113,347232,24795198,0.0,0.0,0.0,205812,27852,0.0,0.0,0.0
42155,15501,721505,0.0,0.0,0.0,11218,1536,0.0,0.0,0.0
25348,9517,302958,0.0,0.0,0.0,8893,1295,0.0,0.0,0.0
28550,11147,255297,0.0,0.0,0.0,14165,2584,0.0,0.0,0.0
106331,40619,1689780,0.0,0.0,0.0,40250,7086,0.0,0.0,0.0
53139,20196,589714,0.0,0.0,0.0,19348,2466,0.0,0.0,0.0
101497,39363,1237112,0.0,0.0,0.0,41197,7483,0.0,0.0,0.0
64757,23578,736463,0.0,0.0,0.0,27976,4542,0.0,0.0,0.0
45949,17972,690562,0.0,0.0,0.0,13088,1690,0.0,0.0,0.0
70400,28679,1027822,0.0,0.0,0.0,22883,3850,0.0,0.0,0.0
44846,17014,465413,0.0,0.0,0.0,17231,2528,0.0,0.0,0.0
368130,135960,5234472,0.0,0.0,0.0,104341,16172,0.0,0.0,0.0
28836,11385,369485,0.0,0.0,0.0,10574,1372,0.0,0.0,0.0
40097,15329,592510,0.0,0.0,0.0,11835,2156,0.0,0.0,0.0
138333,55244,2294082,0.0,0.0,0.0,53486,11207,0.0,0.0,0.0
197363,74828,2975568,0.0,0.0,0.0,51923,6909,0.0,0.0,0.0
42040,16210,470373,0.0,0.0,0.0,15004,2785,0.0,0.0,0.0
107841,42683,1255096,0.0,0.0,0.0,39784,7310,0.0,0.0,0.0
36901,14658,496871,0.0,0.0,0.0,15551,2729,0.0,0.0,0.0
43784,18099,653192,0.0,0.0,0.0,16297,2850,0.0,0.0,0.0
1280122,545056,25403893,0.0,0.0,0.0,461140,96146,0.0,0.0,0.0
52959,20929,649713,0.0,0.0,0.0,18715,2380,0.0,0.0,0.0
39037,15268,500939,0.0,0.0,0.0,12888,2006,0.0,0.0,0.0
174214,62760,3608240,0.0,0.0,0.0,25277,3241,0.0,0.0,0.0
77079,31860,1125202,0.0,0.0,0.0,23987,4898,0.0,0.0,0.0
146156,54310,1984408,0.0,0.0,0.0,39786,7678,0.0,0.0,0.0
29030,11436,350590,0.0,0.0,0.0,12022,2233,0.0,0.0,0.0
1163414,477235,18129035,0.0,0.0,0.0,415231,72063,0.0,0.0,0.0
42698,16188,575055,0.0,0.0,0.0,12388,1666,0.0,0.0,0.0
30934,12062,328922,0.0,0.0,0.0,13341,2654,0.0,0.0,0.0
93389,34264,1748981,0.0,0.0,0.0,20705,1757,0.0,0.0,0.0
161573,62770,2602782,0.0,0.0,0.0,43385,6611,0.0,0.0,0.0
40087,16210,497287,0.0,0.0,0.0,15856,2956,0.0,0.0,0.0
802374,333945,14194675,0.0,0.0,0.0,275286,50205,0.0,0.0,0.0
74782,30197,812885,0.0,0.0,0.0,23896,3295,0.0,0.0,0.0
32058,11762,370838,0.0,0.0,0.0,11622,1578,0.0,0.0,0.0
15864,6526,275201,0.0,0.0,0.0,6163,1082,0.0,0.0,0.0
28215,10934,447227,0.0,0.0,0.0,8095,1199,0.0,0.0,0.0
43589,16693,419534,0.0,0.0,0.0,19628,3649,0.0,0.0,0.0
29380,11369,380702,0.0,0.0,0.0,11060,2284,0.0,0.0,0.0
42366,12554,436950,0.0,0.0,0.0,18200,860,0.0,0.0,0.0
59626,22820,758013,0.0,0.0,0.0,20494,3606,0.0,0.0,0.0
33225,13010,334096,0.0,0.0,0.0,15499,2914,0.0,0.0,0.0
69709,29109,1112746,0.0,0.0,0.0,26133,5047,0.0,0.0,0.0
60921,22607,720331,0.0,0.0,0.0,20651,3367,0.0,0.0,0.0
230041,94156,4115145,0.0,0.0,0.0,56045,8600,0.0,0.0,0.0
62450,24974,856116,0.0,0.0,0.0,24504,4866,0.0,0.0,0.0
166492,63989,2089214,0.0,0.0,0.0,49382,8755,0.0,0.0,0.0
45858,18111,592749,0.0,0.0,0.0,16338,2714,0.0,0.0,0.0
301356,116274,4363226,0.0,0.0,0.0,89684,16831,0.0,0.0,0.0
441815,180267,6484481,0.0,0.0,0.0,175428,36217,0.0,0.0,0.0
43435,14734,991725,0.0,0.0,0.0,11255,2011,0.0,0.0,0.0
238823,98712,3314006,0.0,0.0,0.0,89093,18091,0.0,0.0,0.0
66501,24691,840927,0.0,0.0,0.0,24303,4702,0.0,0.0,0.0
172332,65143,2919416,0.0,0.0,0.0,35121,4876,0.0,0.0,0.0
23770,9557,276110,0.0,0.0,0.0,10790,2398,0.0,0.0,0.0
40814,15532,572722,0.0,0.0,0.0,11300,1333,0.0,0.0,0.0
102506,40917,1321473,0.0,0.0,0.0,32307,3800,0.0,0.0,0.0
14642,6065,195281,0.0,0.0,0.0,5821,798,0.0,0.0,0.0
535153,223943,8458214,0.0,0.0,0.0,200036,35826,0.0,0.0,0.0
15054,6034,195227,0.0,0.0,0.0,6211,1159,0.0,0.0,0.0
34827,12855,369036,0.0,0.0,0.0,10872,1970,0.0,0.0,0.0
86074,34271,932450,0.0,0.0,0.0,35628,7505,0.0,0.0,0.0
14645,4852,139025,0.0,0.0,0.0,5126,648,0.0,0.0,0.0
41428,17503,860492,0.0,0.0,0.0,11116,1728,0.0,0.0,0.0
19614,7769,290583,0.0,0.0,0.0,7013,1152,0.0,0.0,0.0
36058,13576,296941,0.0,0.0,0.0,14768,2985,0.0,0.0,0.0
55698,19624,739153,0.0,0.0,0.0,15569,3123,0.0,0.0,0.0
28709,11012,283271,0.0,0.0,0.0,13461,3032,0.0,0.0,0.0
161419,62222,2257291,0.0,0.0,0.0,48371,7276,0.0,0.0,0.0
42270,16341,675182,0.0,0.0,0.0,13875,2320,0.0,0.0,0.0
34499,12872,501270,0.0,0.0,0.0,7719,834,0.0,0.0,0.0
124475,48921,1515964,0.0,0.0,0.0,44939,8344,0.0,0.0,0.0
78064,28919,888934,0.0,0.0,0.0,29494,5641,0.0,0.0,0.0
60944,24182,830527,0.0,0.0,0.0,21355,3120,0.0,0.0,0.0
79499,30870,968498,0.0,0.0,0.0,34091,7508,0.0,0.0,0.0
56745,21774,765052,0.0,0.0,0.0,18779,3279,0.0,0.0,0.0
49423,18467,610722,0.0,0.0,0.0,14684,1777,0.0,0.0,0.0
375586,151089,4870410,0.0,0.0,0.0,125731,22881,0.0,0.0,0.0
541781,222781,8314100,0.0,0.0,0.0,171746,32108,0.0,0.0,0.0
210312,86011,2873474,0.0,0.0,0.0,73911,12713,0.0,0.0,0.0
92582,36965,1106153,0.0,0.0,0.0,33102,5154,0.0,0.0,0.0
52300,18065,792718,0.0,0.0,0.0,11990,1629,0.0,0.0,0.0
28744,11439,511290,0.0,0.0,0.0,9897,1316,0.0,0.0,0.0
13435,5260,126326,0.0,0.0,0.0,6407,1394,0.0,0.0,0.0
212693,76424,2593423,0.0,0.0,0.0,35816,4001,0.0,0.0,0.0
61778,25587,891490,0.0,0.0,0.0,21924,3634,0.0,0.0,0.0
114520,42638,1833709,0.0,0.0,0.0,39180,4975,0.0,0.0,0.0
37642,15075,482304,0.0,0.0,0.0,15394,2251,0.0,0.0,0.0
125488,49043,1884145,0.0,0.0,0.0,36543,4122,0.0,0.0,0.0
22615,9091,350427,0.0,0.0,0.0,7314,936,0.0,0.0,0.0
22683,8156,201731,0.0,0.0,0.0,12433,1894,0.0,0.0,0.0
5642,2022,183856,0.0,0.0,0.0,1651,184,0.0,0.0,0.0
14182,5391,175068,178.49822580000003,61.00343337,13.39506768,6075,1099,1.2586251995487239,0.4301469000846143,1.2188414631483169
5636,2192,183808,134.62936516,39.953295354000005,2.259801463,1955,85,2.3887396231369764,0.7088945236692691,2.658589956470588
22119,8163,246383,0.0,0.0,0.0,7440,695,0.0,0.0,0.0
11943,3959,270929,0.0,0.0,0.0,2999,615,0.0,0.0,0.0
42416,16838,502781,678.2517433999999,283.1097752,38.55122138,18400,2386,1.5990469242738587,0.6674598623161072,1.6157259589270747
29600,10645,398847,446.0313448,221.9912699,29.79779172,12810,1454,1.5068626513513512,0.7499705064189189,2.0493666932599726
115541,42434,2013369,0.0,0.0,0.0,28498,3295,0.0,0.0,0.0
47557,18635,595509,0.0,0.0,0.0,19237,2024,0.0,0.0,0.0
46987,17836,440288,0.0,0.0,0.0,21735,2684,0.0,0.0,0.0
15205,6270,224657,1301.3508160000001,690.5092791000001,103.1984595,7431,1516,8.558703163433082,4.541330345938836,6.807286246701846
2475,1047,111875,105.6975345,38.89291831,2.85404957,980,91,4.270607454545455,1.5714310428282827,3.1363182087912085
255755,98306,4192420,0.0,0.0,0.0,78648,9874,0.0,0.0,0.0
5925,2350,94539,0.0,0.0,0.0,2674,416,0.0,0.0,0.0
124098,44982,1583202,0.0,0.0,0.0,47324,7150,0.0,0.0,0.0
6193,2483,115053,2.7502657189999997,0.528897245,0.141764153,2348,333,0.04440926399160342,0.008540242935572422,0.042571817717717717
15029,5691,247065,0.0,0.0,0.0,6617,550,0.0,0.0,0.0
69967,26539,1144544,0.0,0.0,0.0,27150,3418,0.0,0.0,0.0
27469,10698,261807,118.99674080000001,48.49759739,4.293862827,10991,746,0.43320375987476795,0.17655392402344464,0.5755848293565683
41487,17093,417357,0.0,0.0,0.0,19839,2704,0.0,0.0,0.0
4810,1944,180066,3344.5938486000005,1208.2882291,44.34552334,1692,71,69.53417564656965,25.120337403326403,62.45848357746478
4151,1782,129750,3283.702695,1331.7478356,91.47680539,1550,114,79.10630438448565,32.08257854974705,80.24281174561403
60580,24175,665405,0.0,0.0,0.0,23721,3110,0.0,0.0,0.0
27576,11069,455287,0.0,0.0,0.0,11987,1390,0.0,0.0,0.0
52431,19892,548933,0.0,0.0,0.0,19097,2817,0.0,0.0,0.0
4527,1910,120471,0.0,0.0,0.0,1366,153,0.0,0.0,0.0
6239,2181,101485,0.0,0.0,0.0,2227,431,0.0,0.0,0.0
2922,1112,39250,0.0,0.0,0.0,1482,274,0.0,0.0,0.0
3685,1527,116441,178.721827242,82.00436568299999,8.144502533999999,1575,130,4.849981743337856,2.225355920841248,6.2650019492307685
12769,5044,184896,0.0,0.0,0.0,6236,921,0.0,0.0,0.0
14003,5050,228385,121.2438709,35.19983371,6.192377506000001,5815,802,0.8658421116903521,0.2513735178890238,0.7721168960099751
26446,10247,412632,0.0,0.0,0.0,10742,1754,0.0,0.0,0.0
6472,2634,132679,0.0,0.0,0.0,3314,389,0.0,0.0,0.0
10957,4312,133882,0.0,0.0,0.0,5039,876,0.0,0.0,0.0
46562,18577,557617,0.0,0.0,0.0,19502,2945,0.0,0.0,0.0
15034,5731,259628,0.0,0.0,0.0,4105,517,0.0,0.0,0.0
9446,3978,143044,377.65447083000004,156.66564931099998,24.265902893999996,4640,851,3.998035896993437,1.6585395861846282,2.8514574493537013
11154,4208,151476,0.0,0.0,0.0,4490,681,0.0,0.0,0.0
50384,18878,518373,299.25220110000004,133.97672590000002,26.92301687,24137,3549,0.5939429205700223,0.26591125337408705,0.7586085339532262
34273,13243,373818,0.0,0.0,0.0,13223,1821,0.0,0.0,0.0
41848,15290,486129,0.0,0.0,0.0,13207,2106,0.0,0.0,0.0
9423,3713,158548,0.0,0.0,0.0,3948,248,0.0,0.0,0.0
7527,3109,178680,387.9385575,84.93067629999999,8.587714725,2560,409,5.153959844559585,1.1283469682476417,2.099685751833741
15840,6338,194139,0.0,0.0,0.0,7222,925,0.0,0.0,0.0
41259,16008,468629,0.0,0.0,0.0,17537,2529,0.0,0.0,0.0
34506,12891,402452,0.0,0.0,0.0,10138,1315,0.0,0.0,0.0
33151,12958,325860,2126.113064179,1057.865590826,118.905161541,17428,3005,6.413420603236705,3.191051825966034,3.9569105338103165
20252,8460,270837,0.0,0.0,0.0,8722,1440,0.0,0.0,0.0
13488,5350,176638,0.0,0.0,0.0,5062,643,0.0,0.0,0.0
70990,27054,778163,0.0,0.0,0.0,30340,5704,0.0,0.0,0.0
11561,4614,215047,0.0,0.0,0.0,4158,719,0.0,0.0,0.0
10536,4224,196688,0.0,0.0,0.0,4178,542,0.0,0.0,0.0
12191,4354,178986,0.0,0.0,0.0,6032,821,0.0,0.0,0.0
718633,287598,14388602,0.0,0.0,0.0,287649,43624,0.0,0.0,0.0
40069,15362,486876,0.0,0.0,0.0,16632,2907,0.0,0.0,0.0
47472,18205,636909,93.88422387,44.19695912,3.918792013,17699,2157,0.19776757640293224,0.09310111038085608,0.181677886555401
31848,12345,389404,0.0,0.0,0.0,15342,2256,0.0,0.0,0.0
16577,6486,270603,0.0,0.0,0.0,6328,689,0.0,0.0,0.0
77350,30177,868413,0.0,0.0,0.0,33356,3370,0.0,0.0,0.0
45837,18012,723744,10.40118801,4.938037136999999,0.768867315,17863,2967,0.022691685777865043,0.010773037365010799,0.025913964105156728
37492,14654,498041,0.0,0.0,0.0,14653,2326,0.0,0.0,0.0
69442,25911,819924,0.0,0.0,0.0,26996,4544,0.0,0.0,0.0
11572,4809,124400,1667.16994965,883.335295743,121.72089141,5816,1092,14.406930086847563,7.6333848577860355,11.146601777472528
3647,1470,63304,174.32739180000002,64.13084139,4.073435797,1243,62,4.78002171099534,1.7584546583493281,6.570057737096774
86905,31884,1840121,0.0,0.0,0.0,24100,3264,0.0,0.0,0.0
25482,9750,399629,0.0,0.0,0.0,12368,1955,0.0,0.0,0.0
42391,16208,392701,0.0,0.0,0.0,19310,2977,0.0,0.0,0.0
45048,18127,607495,0.0,0.0,0.0,16570,2494,0.0,0.0,0.0
20640,7212,288597,260.21632509,76.470477511,7.067758072,8345,729,1.2607380091569766,0.37049649956879843,0.9695141388203018
7992,3216,235018,0.0,0.0,0.0,3505,648,0.0,0.0,0.0
603403,241737,10879739,0.0,0.0,0.0,218514,30971,0.0,0.0,0.0
73085,26878,1432040,0.0,0.0,0.0,23341,2937,0.0,0.0,0.0
50976,21036,726828,0.0,0.0,0.0,18031,2492,0.0,0.0,0.0
11629,4599,227103,118.8626378,32.94114668,2.978652013,3983,381,1.0221226055550778,0.2832672343279732,0.7817984286089239
8878,3533,212029,537.44619587,134.79532772000002,17.352024100999998,2561,231,6.053685468236089,1.5183073633701285,7.511698745021644
20081,7654,332268,254.1211942,76.80125781000001,3.925154688,6535,628,1.2654807738658433,0.382457336835815,0.6250246318471337
16134,7040,299495,2113.23858344,863.95624699,129.764437482,6758,1317,13.098045019462006,5.35487942847403,9.853032458769933
85579,34317,1286696,182.4569993,77.35812704,8.021895566,31300,4599,0.2132030045922481,0.09039381979223875,0.17442695294629265
375992,145790,6394590,0.0,0.0,0.0,99007,19540,0.0,0.0,0.0
37039,15742,650637,0.0,0.0,0.0,13731,2820,0.0,0.0,0.0
49351,19183,641624,0.0,0.0,0.0,16028,3480,0.0,0.0,0.0
63043,27133,670774,0.0,0.0,0.0,25469,5900,0.0,0.0,0.0
20978,8558,190985,191.37357556,85.99383495000001,16.433034482,9995,2238,0.9122584400800839,0.4099238962246163,0.7342732118856121
22364,10417,253685,87.080500755,35.254253018,10.864318242,9480,1804,0.3893780216195672,0.15763840555356823,0.6022349358093126
157733,64090,1482611,24.449869982,3.430874242,0.44810905399999995,57615,11078,0.015500795636930761,0.0021751150627959907,0.004045035692363242
107667,44581,1096371,609.928347473,297.69805024500005,32.140312852,46417,9970,0.5664951633025904,0.2764988810359721,0.32237023923771313
1871,864,59500,727.0284723999999,209.1592176,41.18557151,644,115,38.85774839123463,11.179006819882416,35.81354044347827
7445,3352,95000,1273.9056345000001,559.9282073,110.37574851,3101,607,17.110888307588986,7.5208624217595705,18.183813593080725
7422,3205,79459,679.16864803,337.13771102999993,24.027265096,3387,576,9.150749771355429,4.542410550121261,4.171400190277778
22346,8173,255912,0.0,0.0,0.0,7157,1177,0.0,0.0,0.0
203206,83076,2167025,106.789764589,41.29297519599999,8.504310868000001,84741,17659,0.052552466260346646,0.02032074603899491,0.04815850766181551
21720,7790,298057,51.077176191,13.145095861999998,4.154153578000001,9182,1848,0.23516195299723755,0.06052069918047881,0.22479186028138534
82713,34646,769153,0.0,0.0,0.0,38908,7645,0.0,0.0,0.0
66380,27280,990533,5616.592187599999,2583.7739434,658.4546469600001,28048,7161,8.461271749924675,3.8923982274781563,9.195009732718894
7895,3378,86459,2708.59832801,1401.430160298,293.129995689,3608,763,34.30776856250792,17.750857001874603,38.418085935648755
351715,145966,4947666,0.160282413,0.105362118,0.008348809,146617,32319,4.557167394054846e-05,2.995667458027096e-05,2.5832510288065844e-05
46034,20550,924671,0.0,0.0,0.0,18370,4272,0.0,0.0,0.0
116672,45204,1102625,71.42448525,22.24911891,4.468331819,48329,9648,0.061218188811368625,0.019069801589070214,0.04631355533789387
31313,10411,327941,1153.155875,635.9694526000001,43.51341739,14411,2755,3.6826745281512467,2.031007736722767,1.5794343880217787
315335,112957,3283246,146.45005930000002,49.82605388,16.62505004,131947,26732,0.04644269088429766,0.015800990654383437,0.06219156830764627
11173,3916,109826,9.66662517,2.839030604,0.7389663590000001,4883,643,0.08651772281392643,0.025409743166562245,0.11492478367029549
735334,304540,12562228,0.0,0.0,0.0,275326,62910,0.0,0.0,0.0
75403,28288,719929,0.0,0.0,0.0,27670,5247,0.0,0.0,0.0
1765,777,62109,422.26362539999997,156.77804809999998,22.48130958,675,94,23.924284725212463,8.882608957507081,23.916286787234046
25250,10834,411121,0.0,0.0,0.0,10011,1804,0.0,0.0,0.0
75889,26904,874809,438.37861483600005,171.992049283,26.509266088,29504,6206,0.5776576510904085,0.22663633633728208,0.4271554316467935
25748,10501,432500,366.322239964,150.233281696,30.739261542,10920,2092,1.4227211432499614,0.5834755386670809,1.4693719666347993
7008,3133,154543,323.9660494,109.65286969000002,26.677873659,2363,574,4.6228032163242005,1.5646813597317355,4.647713181010453
25213,10031,454771,2622.892393,1189.9599050000002,224.64822379999998,10634,1845,10.402936552572086,4.719628386150003,12.176055490514905
529710,200934,7985265,0.0,0.0,0.0,153821,25923,0.0,0.0,0.0
1441,651,49417,866.5123249,345.65884589999996,60.95042011,499,106,60.13270818181818,23.987428584316444,57.500396330188686
99193,34726,1049387,0.0,0.0,0.0,34322,6737,0.0,0.0,0.0
101407,38013,1616102,0.0,0.0,0.0,25022,2857,0.0,0.0,0.0
1223348,533960,26719650,0.0,0.0,0.0,342477,63294,0.0,0.0,0.0
68941,28713,1036865,0.0,0.0,0.0,22320,4049,0.0,0.0,0.0
170539,71383,3177895,0.0,0.0,0.0,48636,9716,0.0,0.0,0.0
49762,20233,601122,0.0,0.0,0.0,17415,2868,0.0,0.0,0.0
411442,154356,5606419,0.0,0.0,0.0,123417,20906,0.0,0.0,0.0
127089,52159,1853812,0.0,0.0,0.0,45246,8038,0.0,0.0,0.0
62622,25321,811683,0.0,0.0,0.0,22081,2594,0.0,0.0,0.0
625249,234849,13757565,0.0,0.0,0.0,103308,11769,0.0,0.0,0.0
183862,72835,3300961,0.0,0.0,0.0,41104,6472,0.0,0.0,0.0
143679,58950,2239766,0.0,0.0,0.0,48050,9444,0.0,0.0,0.0
5085,2273,102036,0.0,0.0,0.0,1777,363,0.0,0.0,0.0
65249,26684,688676,0.0,0.0,0.0,20523,2716,0.0,0.0,0.0
153990,57573,2073679,0.0,0.0,0.0,49202,3581,0.0,0.0,0.0
498886,182900,12327143,0.0,0.0,0.0,86023,7620,0.0,0.0,0.0
39988,16128,565599,0.0,0.0,0.0,14528,2291,0.0,0.0,0.0
81642,32288,1053521,0.0,0.0,0.0,29090,5116,0.0,0.0,0.0
39238,15151,502723,0.0,0.0,0.0,13818,2225,0.0,0.0,0.0
67295,26479,901533,0.0,0.0,0.0,22141,2587,0.0,0.0,0.0
88765,35028,1230420,0.0,0.0,0.0,32223,5474,0.0,0.0,0.0
235406,93943,3495552,0.0,0.0,0.0,50107,6521,0.0,0.0,0.0
268100,110435,4285710,0.0,0.0,0.0,80253,13176,0.0,0.0,0.0
558979,208700,12010749,0.0,0.0,0.0,135650,21012,0.0,0.0,0.0
31946,13693,515938,0.0,0.0,0.0,9458,1488,0.0,0.0,0.0
280566,110413,3816980,0.0,0.0,0.0,96795,18841,0.0,0.0,0.0
136606,55997,1807525,0.0,0.0,0.0,53607,10815,0.0,0.0,0.0
7716,2511,137183,0.0,0.0,0.0,1615,285,0.0,0.0,0.0
149618,58389,1632929,0.0,0.0,0.0,45203,5479,0.0,0.0,0.0
14845,6014,174750,0.0,0.0,0.0,5225,766,0.0,0.0,0.0
38686,14724,541283,0.0,0.0,0.0,11504,2292,0.0,0.0,0.0
45913,17280,642853,0.0,0.0,0.0,14916,2650,0.0,0.0,0.0
88880,35005,1305883,0.0,0.0,0.0,30676,3901,0.0,0.0,0.0
45200,18561,691234,0.0,0.0,0.0,17408,2688,0.0,0.0,0.0
24636,9476,279007,0.0,0.0,0.0,8965,854,0.0,0.0,0.0
214437,87226,3485673,0.0,0.0,0.0,71633,11497,0.0,0.0,0.0
519445,193602,6549353,0.0,0.0,0.0,147386,18074,0.0,0.0,0.0
91108,37126,1481231,0.0,0.0,0.0,30488,6263,0.0,0.0,0.0
133568,52258,1987150,0.0,0.0,0.0,37716,5449,0.0,0.0,0.0
349497,133983,5104243,0.0,0.0,0.0,106605,16203,0.0,0.0,0.0
320918,131932,5885270,0.0,0.0,0.0,111300,20727,0.0,0.0,0.0
116111,46700,1628046,0.0,0.0,0.0,38877,5805,0.0,0.0,0.0
43450,17183,616438,0.0,0.0,0.0,15013,2647,0.0,0.0,0.0
116638,46442,1595792,0.0,0.0,0.0,38323,7075,0.0,0.0,0.0
46682,18743,574072,0.0,0.0,0.0,18911,3284,0.0,0.0,0.0
169842,61091,2147964,0.0,0.0,0.0,51446,6723,0.0,0.0,0.0
799874,307750,21543174,0.0,0.0,0.0,132823,15852,0.0,0.0,0.0
18267,7393,263527,0.0,0.0,0.0,4460,674,0.0,0.0,0.0
297735,113565,4909962,0.0,0.0,0.0,74014,11269,0.0,0.0,0.0
94528,39242,1239016,0.0,0.0,0.0,33518,4814,0.0,0.0,0.0
45969,17903,660669,0.0,0.0,0.0,11853,1580,0.0,0.0,0.0
1526006,599736,21076337,0.0,0.0,0.0,733468,142631,0.0,0.0,0.0
57369,21925,1237021,0.0,0.0,0.0,15312,2052,0.0,0.0,0.0
17457,7227,267295,0.0,0.0,0.0,6567,812,0.0,0.0,0.0
148289,60192,2244671,0.0,0.0,0.0,48183,8199,0.0,0.0,0.0
39702,14750,418943,0.0,0.0,0.0,13427,1511,0.0,0.0,0.0
77742,31090,1144271,0.0,0.0,0.0,25330,3790,0.0,0.0,0.0
6428,2777,106625,0.0,0.0,0.0,2316,254,0.0,0.0,0.0
43356,17798,649523,0.0,0.0,0.0,14416,1559,0.0,0.0,0.0
41981,16727,555957,0.0,0.0,0.0,14820,1817,0.0,0.0,0.0
44947,14765,406341,0.0,0.0,0.0,11639,1641,0.0,0.0,0.0
54984,22621,816824,0.0,0.0,0.0,19415,3462,0.0,0.0,0.0
